Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Item_Visibility,Item_Visibility_MeanRatio,Item_Weight,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9,Outlet_Identifier,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_Years,source
1,0,0,FDX44,90.8172,535.3032,0,1,0,0.043209581,0.9275067689403469,9.3,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,1,0,NCN07,132.1284,263.6568,0,0,1,0.056816465,1.4641166640747971,18.5,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,1,0,NCC31,154.5972,1402.1748,0,0,1,0.019866705,0.9583206892729483,8.02,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,1,0,NCX54,105.1622,1693.7952,0,0,1,0.048331717,0.9348909809950855,9.195,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,1,0,NCO55,105.5938,2143.876,0,0,1,0.091221855,0.8765027636722214,12.8,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,1,0,NCC30,177.6344,2676.5159999999996,0,0,1,0.027622076000000002,0.9310779320436928,16.6,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDI16,53.06399999999999,905.488,0,1,0,0.14164533829999998,1.0,14.0,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDP16,246.3802,7370.406,0,1,0,0.039355947,0.9310779430846443,18.6,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDB11,226.8404,6301.1312,0,1,0,0.060836524,0.9294568219899721,16.0,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,1,0,NCB06,160.692,1597.92,0,0,1,0.082316506,0.929456818503636,17.6,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDA45,178.237,529.311,0,1,0,0.155350299,1.1423485111787088,21.25,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,1,0,NCO26,117.5492,1969.4364,0,0,1,0.076841095,0.9294568161541141,7.235,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,DRJ25,50.3692,1034.6532,1,0,0,0.151419185,0.9348909874937066,14.6,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDR28,161.52100000000002,1794.3310000000001,0,1,0,0.026001976,0.9334195337935713,13.85,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,0,1,FDI04,197.6426,2768.3964,0,1,0,0.073209447,0.8782920695301611,13.65,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,DRK12,31.29,898.83,1,0,0,0.041683481,1.118510677614236,9.5,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDX20,226.172,3169.208,0,1,0,0.042560252,0.9222899096810624,7.365,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,1,0,NCI18,223.5746,3589.9936,0,0,1,0.014081156000000001,1.0031395315671328,18.35,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,0,1,FDB36,132.5626,262.3252,0,1,0,0.030340533875000006,1.0,5.465,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,FDN13,99.8358,1910.1802,0,1,0,0.152918384,0.9275067616421127,18.6,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,DRD24,140.9154,1701.7848,1,0,0,0.030969273999999998,0.8796766065967719,13.85,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDQ28,154.5656,2471.4496,0,1,0,0.06037677599999999,0.9581548452467621,14.0,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDM22,54.763999999999996,1331.6,0,1,0,0.04192285,0.9577807072177706,14.0,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDR07,97.0094,1808.9786,0,1,0,0.077367431,0.8704928811879857,21.349999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDV25,222.5456,3315.684,0,1,0,0.045838211,1.032019303296592,5.905,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,DRF49,114.2518,2618.5914,1,0,0,0.071077939,0.9222899205805942,7.27,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,0,1,FDW51,214.55599999999998,2769.728,0,1,0,0.09465987099999999,0.9296326010221122,6.155,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,0,1,DRL01,233.4958,5375.0034,1,0,0,0.077608838,0.9640005180117761,19.5,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,FDP25,216.8824,2838.9712,0,1,0,0.021327477,0.8796766086282274,15.2,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDL50,125.0046,1743.0644,0,1,0,0.042485444000000004,1.0029791841441567,12.15,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,1,0,NCB30,198.8084,5555.4352,0,0,1,0.025578526,0.8588781859041476,14.599999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDW11,61.9194,619.194,0,1,0,0.048980800000000005,0.9334195363385649,12.6,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,1,0,NCM43,164.821,2120.573,0,0,1,0.019471688,0.8745633861423519,14.5,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDK44,173.0738,3823.0236,0,1,0,0.122918852,1.0334068463863535,16.6,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDM15,151.4366,1360.2294,0,1,0,0.057373797000000004,1.0269215074287217,11.8,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDS31,178.8318,3969.4996,0,1,0,0.044155597000000005,1.2835635625069757,13.1,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDI32,115.1834,345.5502,0,1,0,0.291865402,1.7757189021520592,17.7,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
1,0,0,FDR47,196.5794,585.2382,0,1,0,0.0853547126,1.0,17.85,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,0,1,FDB35,92.6804,1010.6844,0,1,0,0.064750025,0.8765027642551428,12.3,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,1,0,NCU05,81.4618,161.1236,0,0,1,0.098312421,1.556014400369685,11.8,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,0,1,DRY23,42.1112,42.6112,1,0,0,0.191013663,1.614810591823397,9.394999999999998,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,FDO24,157.4604,3010.7476,0,1,0,0.176573035,1.154451505620405,11.1,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,0,1,FDQ28,153.0656,6024.1584,0,1,0,0.060134441,0.9543090874934353,14.0,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDV39,198.1426,988.7130000000001,0,1,0,0.0072946519999999996,1.1262327974121638,11.3,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,1,0,NCO17,117.944,239.688,0,0,1,0.128478462,2.030821695588021,10.0,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
0,0,1,FDU50,112.8176,1374.2112,0,1,0,0.075107656,1.1413557259797926,5.75,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDT12,226.8062,4739.8302,0,1,0,0.049381405999999996,1.0279231323482272,6.215,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,0,1,FDK58,100.0016,1012.0160000000001,0,1,0,0.045165795999999994,1.1647421241026197,11.35,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,0,1,FDO08,165.7526,657.8104,0,1,0,0.09415375,1.6790026719759485,11.099999999999998,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
0,1,0,NCW29,130.431,778.9860000000001,0,0,1,0.028907832,0.8760887780212523,14.0,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDE04,179.766,2336.958,0,1,0,0.018059621,1.0388202836684413,19.75,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,1,0,NCB19,85.0882,2233.0932,0,0,1,0.09043609400000001,0.9237238358273694,6.525,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDV15,103.9648,1661.8368,0,1,0,0.146399712,0.9237238319507569,10.3,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDL58,264.7568,4745.8224,0,1,0,0.07426435599999999,0.9605895800086919,5.78,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDA08,164.1526,3124.5994,0,1,0,0.050186725999999994,1.0296561079411697,11.85,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDT43,50.1324,467.3916,0,1,0,0.020631654,0.8782920556602148,16.35,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,1,0,NCX06,182.5976,5070.7328,0,0,1,0.01561108,0.8704929095813484,17.599999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDT20,37.6164,540.6296,0,1,0,0.041395445,0.9296325980403759,10.5,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,0,1,FDB41,48.0718,992.7078,0,1,0,0.097313129,0.8747287957135111,19.0,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,1,0,NCN55,238.8538,6008.845,0,0,1,0.059582996,1.038306987239153,14.6,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDE40,62.9194,2105.2596,0,1,0,0.09866365199999999,1.0230940301501106,15.599999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,0,1,FDX49,232.63,5359.69,0,1,0,0.101338651,0.9946778264859069,4.615000000000001,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,1,0,NCM53,104.62799999999999,745.696,0,0,1,0.052146455999999994,0.9315179299020399,18.75,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,0,1,FDE36,161.8868,3275.736,0,1,0,0.041764487,0.9579524690556221,5.26,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDN57,140.2154,1701.7848,0,1,0,0.054344185999999996,0.9241603485727962,18.25,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDI24,177.937,6704.606,0,1,0,0.07836248400000001,0.9178236833668947,10.299999999999999,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDI19,242.7512,4119.9704,0,1,0,0.052339069,1.0423259499096666,15.1,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,0,1,FDF24,81.5934,327.5736,0,1,0,0.042464962,1.5560144068778499,15.5,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
1,0,0,FDG52,45.7402,780.9834,0,1,0,0.06573288299999999,1.0006230405301115,13.65,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,DRF36,189.3846,3630.6074,1,0,0,0.023625114,0.9315179356850788,16.1,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,0,1,FDS45,107.3622,317.5866,0,1,0,0.051643608,1.531537193669292,5.175,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,FDX40,39.7164,231.6984,0,1,0,0.165694219,1.6044346451457265,12.85,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
1,0,0,DRK12,32.99,133.16,1,0,0,0.041878397000000005,1.1237409420261228,9.5,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,DRC27,245.1802,5650.6446,1,0,0,0.058091482,0.8745633898078159,13.8,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,FDL58,263.7568,2636.5679999999998,0,1,0,0.07731122380000001,1.0,5.78,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,1,0,NCD30,96.0726,1272.3438,0,0,1,0.026903714,1.0382411437939263,19.7,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,1,0,NCZ54,161.5552,324.9104,0,0,1,0.0813447597,1.0,14.65,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,0,1,FDE10,130.0626,131.1626,0,1,0,0.150554711,1.7355638562226758,6.67,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,0,1,FDR44,131.2968,260.9936,0,1,0,0.09157041555555556,1.0,6.11,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,0,1,FDP28,260.0936,260.9936,0,1,0,0.13497562800000001,1.5560143938388802,13.65,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
1,0,0,FDX15,160.6578,3690.5294,0,1,0,0.15616879,0.9982383500644568,17.2,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDA39,40.2822,1139.1838,0,1,0,0.011040999499999999,1.0,6.32,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,FDY24,52.9298,1995.4026,0,1,0,0.133700752,1.0620630277163012,4.88,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDC60,88.3514,1416.8224,0,1,0,0.115119905,0.8796766119655859,5.425,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDH28,37.2506,265.6542,0,1,0,0.11003099699999999,0.9581336434912332,15.85,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
1,0,0,FDT25,121.7072,3552.7088,0,1,0,0.051038045,0.8796766155939332,7.5,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,DRJ13,161.5578,2406.867,1,0,0,0.062837968,0.9288589854817186,12.65,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,1,0,NCO07,211.956,213.05599999999998,0,0,1,0.017116983,1.6148106140981398,9.06,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,FDW20,124.17299999999999,2956.152,0,1,0,0.024129332000000003,1.0358550520433913,20.75,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,DRF27,152.134,153.134,1,0,0,0.049754975,1.614810585881248,8.93,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,FDS49,79.7644,1649.8524,0,1,0,0.07721649277777778,1.0,9.0,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDX25,181.9292,3101.2964,0,1,0,0.101561568,1.3259467818534034,16.7,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,1,0,NCX42,165.6526,4769.1254,0,0,1,0.0059496440000000005,0.9178237065234705,6.36,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,0,1,FDG33,170.4764,3435.528,0,1,0,0.13956116,0.870492878994874,5.365000000000001,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDL56,86.4198,1133.8574,0,1,0,0.126035694,0.9241603432989562,14.1,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDF14,152.334,2603.278,0,1,0,0.027164679,0.9988808467785639,7.55,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,1,0,NCD06,45.406000000000006,605.878,0,0,1,0.099325278,0.9222899126493381,13.0,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
1,0,0,DRM47,192.8846,2293.0152,1,0,0,0.04357366,0.9251308182990381,9.299999999999999,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,0,1,FDS46,118.7782,119.1782,0,1,0,0.082741482,1.61481058939147,17.599999999999998,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
0,0,1,FDB35,92.9804,1929.4884,0,1,0,0.064565202,0.8740008676088028,12.3,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDX21,109.8912,2074.6328,0,1,0,0.08455456900000001,0.8704928772575169,7.049999999999999,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,1,0,NCU05,79.9618,241.6854,0,0,1,0.058451805,0.9251308164570655,11.799999999999999,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,1,0,NCR38,251.3724,6795.1548,0,0,1,0.113748685,0.9241603485949121,17.25,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,1,0,NCR18,42.7112,639.168,0,0,1,0.020603511,1.004720877494126,15.85,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,1,0,NCU41,192.1846,3248.4382,0,0,1,0.052044976,0.9294568228249105,18.85,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,FDY56,227.6062,7222.5984,0,1,0,0.06276442900000001,0.8796766183746416,16.35,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,DRJ51,229.0668,3225.1352,1,0,0,0.08797726199999999,1.0275824512146627,14.1,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDK21,249.0408,3755.112,0,1,0,0.010010425,0.929456772139558,7.905,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDY25,179.3976,3440.8544,0,1,0,0.033946163,1.1409453715997848,12.0,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDU44,163.4552,974.7312,0,1,0,0.058414678,0.9221155208157991,12.15,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDL43,75.367,535.969,0,1,0,0.027106459,0.9237238291767561,10.1,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDF05,262.491,5259.82,0,1,0,0.027022882999999998,0.9275067682026313,17.5,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,DRF15,152.034,306.268,1,0,0,0.058153409,1.6782131689970188,18.349999999999998,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,FDL20,112.3886,1779.0176,0,1,0,0.128937661,1.0317803355138695,17.1,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,FDV32,61.451,759.012,0,1,0,0.088846306,0.9237238330945345,7.785,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDJ34,125.9704,1877.556,0,1,0,0.09357779,0.9982383511881214,11.8,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDG08,171.8764,3779.0808,0,1,0,0.165694678,1.0303437680947067,13.15,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDQ04,41.5796,41.2796,0,1,0,0.148392623,1.6786733810107286,6.3999999999999995,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,FDW13,51.1324,259.66200000000003,0,1,0,0.098438394,0.8796766140909911,8.5,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,1,0,NCI17,96.34100000000001,193.082,0,0,1,0.143303291,1.026921509391056,8.645,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDY03,110.9202,1687.8029999999999,0,1,0,0.076276208,0.8765027676307248,17.6,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDS12,127.5362,4655.9394,0,1,0,0.175103435,0.8796766150349392,9.1,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDJ55,225.9404,4950.8888,0,1,0,0.023511371,0.9288589687622344,12.8,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,DRK01,95.4436,1418.154,1,0,0,0.06105276,0.9221155171880655,7.63,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,FDG28,246.4144,1225.072,0,1,0,0.049559042000000005,1.1303110164198993,9.285,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDY38,231.03,5359.69,0,1,0,0.119418124,0.9241603470477054,13.6,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDN01,176.237,1764.37,0,1,0,0.072545601,1.062336452318727,8.895,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,1,0,NCR54,195.21099999999998,2553.343,0,0,1,0.090486828,1.0267170402698425,16.35,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDG29,43.3454,1006.6896,0,1,0,0.056245075,0.9982383454996632,17.6,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDG24,85.225,1081.925,0,1,0,0.014618973,0.9982383389253319,7.975,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDG59,36.7164,308.9312,0,1,0,0.04347912599999999,1.0333086661974697,15.85,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,FDM28,178.666,2516.724,0,1,0,0.045166237000000005,0.8740008676956752,15.7,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDW04,128.83100000000002,1428.141,0,1,0,0.057827101,1.140853881582239,8.985,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
1,0,0,FDS26,260.1594,2093.2752,0,1,0,0.089394766,0.9288589881354257,20.35,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDQ56,85.6908,1929.4884,0,1,0,0.10550944,0.9288589857726305,6.59,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDK51,264.0884,5829.7448,0,1,0,0.005234153,1.0367639674639144,19.85,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDL22,91.4488,2082.6224,0,1,0,0.036390174,0.922289909496564,16.85,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
1,0,0,FDH19,173.1738,7298.4996,0,1,0,0.03292824,0.9178236980226445,19.349999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDY55,256.4988,7452.9652,0,1,0,0.081252534,1.4956877093932004,16.75,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDY03,110.5202,450.0808,0,1,0,0.076552407,0.8796766169117068,17.6,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,FDK21,250.4408,500.6816,0,1,0,0.016758568999999997,1.5560143998299831,7.905,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
